country;year;sex;age;;;
Slovakia;2012;male;55-74 years;93,413,992,956;18256;Silent
Slovakia;2012;male;35-54 years;93,413,992,956;18256;Boomers
Slovakia;2012;male;25-34 years;93,413,992,956;18256;Generation X
Slovakia;2012;male;15-24 years;93,413,992,956;18256;Millenials
Slovakia;2012;female;55-74 years;93,413,992,956;18256;Millenials
Slovakia;2012;female;35-54 years;93,413,992,956;18256;Boomers
Slovakia;2012;female;75+ years;93,413,992,956;18256;Generation X
Slovakia;2012;female;25-34 years;93,413,992,956;18256;Silent
Slovakia;2012;female;15-24 years;93,413,992,956;18256;Millenials
Slovakia;2012;male;5-14 years;93,413,992,956;18256;Millenials
Slovakia;2012;female;5-14 years;93,413,992,956;18256;Generation Z
Slovakia;2013;male;75+ years;93,413,992,956;18256;Generation Z
Slovakia;2013;male;55-74 years;98,478,349,315;19226;Silent
Slovakia;2013;male;35-54 years;98,478,349,315;19226;Boomers
Slovakia;2013;male;25-34 years;98,478,349,315;19226;Generation X
Slovakia;2013;male;15-24 years;98,478,349,315;19226;Millenials
Slovakia;2013;female;55-74 years;98,478,349,315;19226;Millenials
Slovakia;2013;female;35-54 years;98,478,349,315;19226;Boomers
Slovakia;2013;female;75+ years;98,478,349,315;19226;Generation X
Slovakia;2013;female;15-24 years;98,478,349,315;19226;Silent
Slovakia;2013;female;25-34 years;98,478,349,315;19226;Millenials
Slovakia;2013;male;5-14 years;98,478,349,315;19226;Millenials
Slovakia;2013;female;5-14 years;98,478,349,315;19226;Generation Z
Slovakia;2014;male;75+ years;98,478,349,315;19226;Generation Z
Slovakia;2014;male;55-74 years;100,948,236,941;19679;Silent
Slovakia;2014;male;35-54 years;100,948,236,941;19679;Boomers
Slovakia;2014;male;25-34 years;100,948,236,941;19679;Generation X
Slovakia;2014;male;15-24 years;100,948,236,941;19679;Millenials
Slovakia;2014;female;55-74 years;100,948,236,941;19679;Millenials
Slovakia;2014;female;75+ years;100,948,236,941;19679;Boomers
Slovakia;2014;female;25-34 years;100,948,236,941;19679;Silent
Slovakia;2014;female;35-54 years;100,948,236,941;19679;Millenials
Slovakia;2014;female;15-24 years;100,948,236,941;19679;Generation X
Slovakia;2014;female;5-14 years;100,948,236,941;19679;Millenials
Slovakia;2014;male;5-14 years;100,948,236,941;19679;Generation Z
Slovenia;1995;male;75+ years;100,948,236,941;19679;Generation Z
Slovenia;1995;male;55-74 years;21,273,055,398;11291;G.I. Generation
Slovenia;1995;male;35-54 years;21,273,055,398;11291;Silent
Slovenia;1995;male;25-34 years;21,273,055,398;11291;Boomers
Slovenia;1995;male;15-24 years;21,273,055,398;11291;Generation X
Slovenia;1995;female;75+ years;21,273,055,398;11291;Generation X
Slovenia;1995;female;55-74 years;21,273,055,398;11291;G.I. Generation
Slovenia;1995;female;35-54 years;21,273,055,398;11291;Silent
Slovenia;1995;female;25-34 years;21,273,055,398;11291;Boomers
Slovenia;1995;female;15-24 years;21,273,055,398;11291;Generation X
Slovenia;1995;male;5-14 years;21,273,055,398;11291;Generation X
Slovenia;1995;female;5-14 years;21,273,055,398;11291;Millenials
Slovenia;1996;male;75+ years;21,273,055,398;11291;Millenials
Slovenia;1996;male;55-74 years;21,480,023,017;11346;G.I. Generation
Slovenia;1996;male;35-54 years;21,480,023,017;11346;Silent
Slovenia;1996;male;25-34 years;21,480,023,017;11346;Boomers
Slovenia;1996;female;75+ years;21,480,023,017;11346;Generation X
Slovenia;1996;female;55-74 years;21,480,023,017;11346;G.I. Generation
Slovenia;1996;male;15-24 years;21,480,023,017;11346;Silent
Slovenia;1996;female;35-54 years;21,480,023,017;11346;Generation X
Slovenia;1996;female;25-34 years;21,480,023,017;11346;Boomers
Slovenia;1996;female;15-24 years;21,480,023,017;11346;Generation X
Slovenia;1996;female;5-14 years;21,480,023,017;11346;Generation X
Slovenia;1996;male;5-14 years;21,480,023,017;11346;Millenials
Slovenia;1997;male;75+ years;21,480,023,017;11346;Millenials
Slovenia;1997;male;55-74 years;20,749,140,606;11014;G.I. Generation
Slovenia;1997;male;35-54 years;20,749,140,606;11014;Silent
Slovenia;1997;male;25-34 years;20,749,140,606;11014;Boomers
Slovenia;1997;male;15-24 years;20,749,140,606;11014;Generation X
Slovenia;1997;female;75+ years;20,749,140,606;11014;Generation X
Slovenia;1997;female;35-54 years;20,749,140,606;11014;G.I. Generation
Slovenia;1997;female;55-74 years;20,749,140,606;11014;Boomers
Slovenia;1997;female;25-34 years;20,749,140,606;11014;Silent
Slovenia;1997;female;15-24 years;20,749,140,606;11014;Generation X
Slovenia;1997;male;5-14 years;20,749,140,606;11014;Generation X
Slovenia;1997;female;5-14 years;20,749,140,606;11014;Millenials
Slovenia;1998;male;75+ years;20,749,140,606;11014;Millenials
Slovenia;1998;male;55-74 years;22,125,435,372;11767;G.I. Generation
Slovenia;1998;male;35-54 years;22,125,435,372;11767;Silent
Slovenia;1998;male;15-24 years;22,125,435,372;11767;Boomers
Slovenia;1998;male;25-34 years;22,125,435,372;11767;Generation X
Slovenia;1998;female;75+ years;22,125,435,372;11767;Generation X
Slovenia;1998;female;55-74 years;22,125,435,372;11767;G.I. Generation
Slovenia;1998;female;35-54 years;22,125,435,372;11767;Silent
Slovenia;1998;female;25-34 years;22,125,435,372;11767;Boomers
Slovenia;1998;female;15-24 years;22,125,435,372;11767;Generation X
Slovenia;1998;male;5-14 years;22,125,435,372;11767;Generation X
Slovenia;1998;female;5-14 years;22,125,435,372;11767;Millenials
Slovenia;1999;male;75+ years;22,125,435,372;11767;Millenials
Slovenia;1999;male;55-74 years;22,689,994,990;12041;G.I. Generation
Slovenia;1999;male;35-54 years;22,689,994,990;12041;Silent
Slovenia;1999;male;25-34 years;22,689,994,990;12041;Boomers
Slovenia;1999;female;55-74 years;22,689,994,990;12041;Generation X
Slovenia;1999;male;15-24 years;22,689,994,990;12041;Silent
Slovenia;1999;female;75+ years;22,689,994,990;12041;Generation X
Slovenia;1999;female;35-54 years;22,689,994,990;12041;G.I. Generation
Slovenia;1999;female;25-34 years;22,689,994,990;12041;Boomers
Slovenia;1999;female;15-24 years;22,689,994,990;12041;Generation X
Slovenia;1999;male;5-14 years;22,689,994,990;12041;Generation X
Slovenia;1999;female;5-14 years;22,689,994,990;12041;Millenials
Slovenia;2000;male;75+ years;22,689,994,990;12041;Millenials
Slovenia;2000;male;55-74 years;20,342,201,356;10783;G.I. Generation
Slovenia;2000;male;35-54 years;20,342,201,356;10783;Silent
Slovenia;2000;male;25-34 years;20,342,201,356;10783;Boomers
Slovenia;2000;female;55-74 years;20,342,201,356;10783;Generation X
Slovenia;2000;female;75+ years;20,342,201,356;10783;Silent
Slovenia;2000;male;15-24 years;20,342,201,356;10783;G.I. Generation
Slovenia;2000;female;35-54 years;20,342,201,356;10783;Generation X
Slovenia;2000;female;15-24 years;20,342,201,356;10783;Boomers
Slovenia;2000;female;25-34 years;20,342,201,356;10783;Generation X
Slovenia;2000;male;5-14 years;20,342,201,356;10783;Generation X
Slovenia;2000;female;5-14 years;20,342,201,356;10783;Millenials
Slovenia;2001;male;75+ years;20,342,201,356;10783;Millenials
Slovenia;2001;male;55-74 years;20,875,387,068;10979;Silent
Slovenia;2001;male;35-54 years;20,875,387,068;10979;Silent
Slovenia;2001;male;25-34 years;20,875,387,068;10979;Boomers
Slovenia;2001;female;75+ years;20,875,387,068;10979;Generation X
Slovenia;2001;male;15-24 years;20,875,387,068;10979;Silent
Slovenia;2001;female;55-74 years;20,875,387,068;10979;Millenials
Slovenia;2001;female;35-54 years;20,875,387,068;10979;Silent
Slovenia;2001;female;15-24 years;20,875,387,068;10979;Boomers
Slovenia;2001;female;25-34 years;20,875,387,068;10979;Millenials
Slovenia;2001;male;5-14 years;20,875,387,068;10979;Generation X
Slovenia;2001;female;5-14 years;20,875,387,068;10979;Millenials
Slovenia;2002;male;75+ years;20,875,387,068;10979;Millenials
Slovenia;2002;male;55-74 years;23,563,576,758;12362;Silent
Slovenia;2002;male;35-54 years;23,563,576,758;12362;Silent
Slovenia;2002;male;25-34 years;23,563,576,758;12362;Boomers
Slovenia;2002;female;75+ years;23,563,576,758;12362;Generation X
Slovenia;2002;male;15-24 years;23,563,576,758;12362;Silent
Slovenia;2002;female;55-74 years;23,563,576,758;12362;Millenials
Slovenia;2002;female;35-54 years;23,563,576,758;12362;Silent
Slovenia;2002;female;25-34 years;23,563,576,758;12362;Boomers
Slovenia;2002;female;15-24 years;23,563,576,758;12362;Generation X
Slovenia;2002;female;5-14 years;23,563,576,758;12362;Millenials
Slovenia;2002;male;5-14 years;23,563,576,758;12362;Millenials
Slovenia;2003;male;75+ years;23,563,576,758;12362;Millenials
Slovenia;2003;male;55-74 years;29,697,448,108;15568;Silent
Slovenia;2003;male;35-54 years;29,697,448,108;15568;Silent
Slovenia;2003;male;25-34 years;29,697,448,108;15568;Boomers
Slovenia;2003;female;75+ years;29,697,448,108;15568;Generation X
Slovenia;2003;male;15-24 years;29,697,448,108;15568;Silent
Slovenia;2003;female;55-74 years;29,697,448,108;15568;Millenials
Slovenia;2003;female;35-54 years;29,697,448,108;15568;Silent
Slovenia;2003;female;15-24 years;29,697,448,108;15568;Boomers
Slovenia;2003;female;25-34 years;29,697,448,108;15568;Millenials
Slovenia;2003;male;5-14 years;29,697,448,108;15568;Generation X
Slovenia;2003;female;5-14 years;29,697,448,108;15568;Millenials
Slovenia;2004;male;55-74 years;29,697,448,108;15568;Millenials
Slovenia;2004;male;75+ years;34,470,227,454;18067;Silent
Slovenia;2004;male;35-54 years;34,470,227,454;18067;Silent
Slovenia;2004;female;75+ years;34,470,227,454;18067;Boomers
Slovenia;2004;male;25-34 years;34,470,227,454;18067;Silent
Slovenia;2004;female;55-74 years;34,470,227,454;18067;Generation X
Slovenia;2004;male;15-24 years;34,470,227,454;18067;Silent
Slovenia;2004;female;35-54 years;34,470,227,454;18067;Millenials
Slovenia;2004;female;15-24 years;34,470,227,454;18067;Boomers
Slovenia;2004;female;25-34 years;34,470,227,454;18067;Millenials
Slovenia;2004;female;5-14 years;34,470,227,454;18067;Generation X
Slovenia;2004;male;5-14 years;34,470,227,454;18067;Millenials
Slovenia;2005;male;75+ years;34,470,227,454;18067;Millenials
Slovenia;2005;male;55-74 years;36,346,974,008;19012;Silent
Slovenia;2005;male;35-54 years;36,346,974,008;19012;Silent
Slovenia;2005;male;25-34 years;36,346,974,008;19012;Boomers
Slovenia;2005;male;15-24 years;36,346,974,008;19012;Generation X
Slovenia;2005;female;75+ years;36,346,974,008;19012;Millenials
Slovenia;2005;female;55-74 years;36,346,974,008;19012;Silent
Slovenia;2005;female;35-54 years;36,346,974,008;19012;Silent
Slovenia;2005;female;25-34 years;36,346,974,008;19012;Boomers
Slovenia;2005;female;15-24 years;36,346,974,008;19012;Generation X
Slovenia;2005;female;5-14 years;36,346,974,008;19012;Millenials
Slovenia;2005;male;5-14 years;36,346,974,008;19012;Millenials
Slovenia;2006;male;75+ years;36,346,974,008;19012;Millenials
Slovenia;2006;male;55-74 years;39,587,732,029;20634;Silent
Slovenia;2006;male;35-54 years;39,587,732,029;20634;Silent
Slovenia;2006;male;25-34 years;39,587,732,029;20634;Boomers
Slovenia;2006;female;75+ years;39,587,732,029;20634;Generation X
Slovenia;2006;female;55-74 years;39,587,732,029;20634;Silent
Slovenia;2006;male;15-24 years;39,587,732,029;20634;Silent
Slovenia;2006;female;35-54 years;39,587,732,029;20634;Millenials
Slovenia;2006;female;15-24 years;39,587,732,029;20634;Boomers
Slovenia;2006;female;25-34 years;39,587,732,029;20634;Millenials
Slovenia;2006;female;5-14 years;39,587,732,029;20634;Generation X
Slovenia;2006;male;5-14 years;39,587,732,029;20634;Millenials
Slovenia;2007;male;75+ years;39,587,732,029;20634;Millenials
Slovenia;2007;male;55-74 years;48,114,688,201;24964;Silent
Slovenia;2007;male;35-54 years;48,114,688,201;24964;Silent
Slovenia;2007;male;25-34 years;48,114,688,201;24964;Boomers
Slovenia;2007;female;75+ years;48,114,688,201;24964;Generation X
Slovenia;2007;female;55-74 years;48,114,688,201;24964;Silent
Slovenia;2007;male;15-24 years;48,114,688,201;24964;Silent
Slovenia;2007;female;35-54 years;48,114,688,201;24964;Millenials
Slovenia;2007;female;15-24 years;48,114,688,201;24964;Boomers
Slovenia;2007;female;25-34 years;48,114,688,201;24964;Millenials
Slovenia;2007;female;5-14 years;48,114,688,201;24964;Generation X
Slovenia;2007;male;5-14 years;48,114,688,201;24964;Generation Z
Slovenia;2008;male;75+ years;48,114,688,201;24964;Generation Z
Slovenia;2008;male;55-74 years;55,589,849,128;28599;Silent
Slovenia;2008;male;35-54 years;55,589,849,128;28599;Silent
Slovenia;2008;male;15-24 years;55,589,849,128;28599;Boomers
Slovenia;2008;male;25-34 years;55,589,849,128;28599;Millenials
Slovenia;2008;female;75+ years;55,589,849,128;28599;Generation X
Slovenia;2008;female;55-74 years;55,589,849,128;28599;Silent
Slovenia;2008;female;35-54 years;55,589,849,128;28599;Silent
Slovenia;2008;female;25-34 years;55,589,849,128;28599;Boomers
Slovenia;2008;female;15-24 years;55,589,849,128;28599;Generation X
Slovenia;2008;female;5-14 years;55,589,849,128;28599;Millenials
Slovenia;2008;male;5-14 years;55,589,849,128;28599;Generation Z
Slovenia;2009;male;75+ years;55,589,849,128;28599;Generation Z
Slovenia;2009;male;55-74 years;50,244,793,832;25872;Silent
Slovenia;2009;male;35-54 years;50,244,793,832;25872;Silent
Slovenia;2009;male;25-34 years;50,244,793,832;25872;Boomers
Slovenia;2009;female;75+ years;50,244,793,832;25872;Generation X
Slovenia;2009;female;55-74 years;50,244,793,832;25872;Silent
Slovenia;2009;male;15-24 years;50,244,793,832;25872;Silent
Slovenia;2009;female;35-54 years;50,244,793,832;25872;Millenials
Slovenia;2009;female;15-24 years;50,244,793,832;25872;Boomers
Slovenia;2009;female;25-34 years;50,244,793,832;25872;Millenials
Slovenia;2009;female;5-14 years;50,244,793,832;25872;Generation X
Slovenia;2009;male;5-14 years;50,244,793,832;25872;Generation Z
Slovenia;2010;male;75+ years;50,244,793,832;25872;Generation Z
Slovenia;2010;male;55-74 years;48,013,606,745;24689;Silent
Slovenia;2010;male;35-54 years;48,013,606,745;24689;Silent
Slovenia;2010;male;15-24 years;48,013,606,745;24689;Generation X
Slovenia;2010;male;25-34 years;48,013,606,745;24689;Millenials
Slovenia;2010;female;55-74 years;48,013,606,745;24689;Generation X
Slovenia;2010;female;75+ years;48,013,606,745;24689;Silent
Slovenia;2010;female;35-54 years;48,013,606,745;24689;Silent
Slovenia;2010;female;25-34 years;48,013,606,745;24689;Generation X
Slovenia;2010;male;5-14 years;48,013,606,745;24689;Generation X
Slovenia;2010;female;15-24 years;48,013,606,745;24689;Generation Z
Slovenia;2010;female;5-14 years;48,013,606,745;24689;Millenials
Slovenia;2011;male;75+ years;48,013,606,745;24689;Generation Z
Slovenia;2011;male;55-74 years;51,290,792,018;26377;Silent
Slovenia;2011;male;35-54 years;51,290,792,018;26377;Boomers
Slovenia;2011;female;75+ years;51,290,792,018;26377;Generation X
Slovenia;2011;male;15-24 years;51,290,792,018;26377;Silent
Slovenia;2011;male;25-34 years;51,290,792,018;26377;Millenials
Slovenia;2011;female;55-74 years;51,290,792,018;26377;Millenials
Slovenia;2011;female;35-54 years;51,290,792,018;26377;Boomers
Slovenia;2011;female;25-34 years;51,290,792,018;26377;Generation X
Slovenia;2011;female;15-24 years;51,290,792,018;26377;Millenials
Slovenia;2011;female;5-14 years;51,290,792,018;26377;Millenials
Slovenia;2011;male;5-14 years;51,290,792,018;26377;Generation Z
Slovenia;2012;male;75+ years;51,290,792,018;26377;Generation Z
Slovenia;2012;male;55-74 years;46,352,802,766;23820;Silent
Slovenia;2012;male;35-54 years;46,352,802,766;23820;Boomers
Slovenia;2012;male;25-34 years;46,352,802,766;23820;Generation X
Slovenia;2012;male;15-24 years;46,352,802,766;23820;Millenials
Slovenia;2012;female;55-74 years;46,352,802,766;23820;Millenials
Slovenia;2012;female;75+ years;46,352,802,766;23820;Boomers
Slovenia;2012;female;35-54 years;46,352,802,766;23820;Silent
Slovenia;2012;female;25-34 years;46,352,802,766;23820;Generation X
Slovenia;2012;female;5-14 years;46,352,802,766;23820;Millenials
Slovenia;2012;female;15-24 years;46,352,802,766;23820;Generation Z
Slovenia;2012;male;5-14 years;46,352,802,766;23820;Millenials
Slovenia;2013;male;75+ years;46,352,802,766;23820;Generation Z
Slovenia;2013;male;55-74 years;48,116,256,926;24697;Silent
Slovenia;2013;male;35-54 years;48,116,256,926;24697;Boomers
Slovenia;2013;male;25-34 years;48,116,256,926;24697;Generation X
Slovenia;2013;male;15-24 years;48,116,256,926;24697;Millenials
Slovenia;2013;female;75+ years;48,116,256,926;24697;Millenials
Slovenia;2013;female;55-74 years;48,116,256,926;24697;Silent
Slovenia;2013;female;35-54 years;48,116,256,926;24697;Boomers
Slovenia;2013;female;25-34 years;48,116,256,926;24697;Generation X
Slovenia;2013;female;15-24 years;48,116,256,926;24697;Millenials
Slovenia;2013;male;5-14 years;48,116,256,926;24697;Millenials
Slovenia;2013;female;5-14 years;48,116,256,926;24697;Generation Z
Slovenia;2014;male;75+ years;48,116,256,926;24697;Generation Z
Slovenia;2014;male;55-74 years;49,904,928,335;25569;Silent
Slovenia;2014;male;35-54 years;49,904,928,335;25569;Boomers
Slovenia;2014;male;25-34 years;49,904,928,335;25569;Generation X
Slovenia;2014;male;15-24 years;49,904,928,335;25569;Millenials
Slovenia;2014;female;75+ years;49,904,928,335;25569;Millenials
Slovenia;2014;female;55-74 years;49,904,928,335;25569;Silent
Slovenia;2014;female;35-54 years;49,904,928,335;25569;Boomers
Slovenia;2014;female;15-24 years;49,904,928,335;25569;Generation X
Slovenia;2014;female;25-34 years;49,904,928,335;25569;Millenials
Slovenia;2014;male;5-14 years;49,904,928,335;25569;Millenials
Slovenia;2014;female;5-14 years;49,904,928,335;25569;Generation Z
Slovenia;2015;male;75+ years;49,904,928,335;25569;Generation Z
Slovenia;2015;male;55-74 years;43,072,415,017;22036;Silent
Slovenia;2015;male;35-54 years;43,072,415,017;22036;Boomers
Slovenia;2015;male;25-34 years;43,072,415,017;22036;Generation X
Slovenia;2015;female;75+ years;43,072,415,017;22036;Millenials
Slovenia;2015;female;55-74 years;43,072,415,017;22036;Silent
Slovenia;2015;male;15-24 years;43,072,415,017;22036;Boomers
Slovenia;2015;female;35-54 years;43,072,415,017;22036;Millenials
Slovenia;2015;female;25-34 years;43,072,415,017;22036;Generation X
Slovenia;2015;female;15-24 years;43,072,415,017;22036;Millenials
Slovenia;2015;male;5-14 years;43,072,415,017;22036;Millenials
Slovenia;2015;female;5-14 years;43,072,415,017;22036;Generation Z
South Africa;1996;male;75+ years;43,072,415,017;22036;Generation Z
South Africa;1996;male;25-34 years;147,607,982,695;3908;G.I. Generation
South Africa;1996;male;35-54 years;147,607,982,695;3908;Generation X
South Africa;1996;male;55-74 years;147,607,982,695;3908;Boomers
South Africa;1996;male;15-24 years;147,607,982,695;3908;Silent
South Africa;1996;female;55-74 years;147,607,982,695;3908;Generation X
South Africa;1996;female;75+ years;147,607,982,695;3908;Silent
South Africa;1996;female;15-24 years;147,607,982,695;3908;G.I. Generation
South Africa;1996;female;35-54 years;147,607,982,695;3908;Generation X
South Africa;1996;male;5-14 years;147,607,982,695;3908;Boomers
South Africa;1996;female;25-34 years;147,607,982,695;3908;Millenials
South Africa;1996;female;5-14 years;147,607,982,695;3908;Generation X
South Africa;1997;female;75+ years;147,607,982,695;3908;Millenials
South Africa;1997;male;55-74 years;152,586,154,514;3960;G.I. Generation
South Africa;1997;male;25-34 years;152,586,154,514;3960;Silent
South Africa;1997;male;75+ years;152,586,154,514;3960;Generation X
South Africa;1997;male;15-24 years;152,586,154,514;3960;G.I. Generation
South Africa;1997;male;35-54 years;152,586,154,514;3960;Generation X
South Africa;1997;female;35-54 years;152,586,154,514;3960;Boomers
South Africa;1997;female;25-34 years;152,586,154,514;3960;Boomers
South Africa;1997;female;55-74 years;152,586,154,514;3960;Generation X
South Africa;1997;female;15-24 years;152,586,154,514;3960;Silent
South Africa;1997;female;5-14 years;152,586,154,514;3960;Generation X
South Africa;1997;male;5-14 years;152,586,154,514;3960;Millenials
South Africa;1998;male;75+ years;152,586,154,514;3960;Millenials
South Africa;1998;male;25-34 years;137,774,361,015;3512;G.I. Generation
South Africa;1998;male;35-54 years;137,774,361,015;3512;Generation X
South Africa;1998;male;15-24 years;137,774,361,015;3512;Boomers
South Africa;1998;male;55-74 years;137,774,361,015;3512;Generation X
South Africa;1998;female;75+ years;137,774,361,015;3512;Silent
South Africa;1998;female;15-24 years;137,774,361,015;3512;G.I. Generation
South Africa;1998;female;55-74 years;137,774,361,015;3512;Generation X
South Africa;1998;female;35-54 years;137,774,361,015;3512;Silent
South Africa;1998;female;25-34 years;137,774,361,015;3512;Boomers
South Africa;1998;male;5-14 years;137,774,361,015;3512;Generation X
South Africa;1998;female;5-14 years;137,774,361,015;3512;Millenials
South Africa;1999;male;75+ years;137,774,361,015;3512;Millenials
South Africa;1999;male;25-34 years;136,631,966,609;3424;G.I. Generation
South Africa;1999;male;35-54 years;136,631,966,609;3424;Generation X
South Africa;1999;male;15-24 years;136,631,966,609;3424;Boomers
South Africa;1999;male;55-74 years;136,631,966,609;3424;Generation X
South Africa;1999;female;75+ years;136,631,966,609;3424;Silent
South Africa;1999;female;25-34 years;136,631,966,609;3424;G.I. Generation
South Africa;1999;female;35-54 years;136,631,966,609;3424;Generation X
South Africa;1999;female;55-74 years;136,631,966,609;3424;Boomers
South Africa;1999;female;15-24 years;136,631,966,609;3424;Silent
South Africa;1999;male;5-14 years;136,631,966,609;3424;Generation X
South Africa;1999;female;5-14 years;136,631,966,609;3424;Millenials
South Africa;2000;male;75+ years;136,631,966,609;3424;Millenials
South Africa;2000;male;35-54 years;136,361,854,808;3361;G.I. Generation
South Africa;2000;male;25-34 years;136,361,854,808;3361;Boomers
South Africa;2000;male;55-74 years;136,361,854,808;3361;Generation X
South Africa;2000;male;15-24 years;136,361,854,808;3361;Silent
South Africa;2000;female;25-34 years;136,361,854,808;3361;Generation X
South Africa;2000;female;15-24 years;136,361,854,808;3361;Generation X
South Africa;2000;female;35-54 years;136,361,854,808;3361;Generation X
South Africa;2000;female;75+ years;136,361,854,808;3361;Boomers
South Africa;2000;female;55-74 years;136,361,854,808;3361;G.I. Generation
South Africa;2000;male;5-14 years;136,361,854,808;3361;Silent
South Africa;2000;female;5-14 years;136,361,854,808;3361;Millenials
South Africa;2001;male;75+ years;136,361,854,808;3361;Millenials
South Africa;2001;male;25-34 years;121,600,818,310;2953;Silent
South Africa;2001;male;35-54 years;121,600,818,310;2953;Generation X
South Africa;2001;male;15-24 years;121,600,818,310;2953;Boomers
South Africa;2001;male;55-74 years;121,600,818,310;2953;Millenials
South Africa;2001;female;15-24 years;121,600,818,310;2953;Silent
South Africa;2001;female;35-54 years;121,600,818,310;2953;Millenials
South Africa;2001;female;25-34 years;121,600,818,310;2953;Boomers
South Africa;2001;female;55-74 years;121,600,818,310;2953;Generation X
South Africa;2001;male;5-14 years;121,600,818,310;2953;Silent
South Africa;2001;female;5-14 years;121,600,818,310;2953;Millenials
South Africa;2001;female;75+ years;121,600,818,310;2953;Millenials
South Africa;2002;male;35-54 years;121,600,818,310;2953;Silent
South Africa;2002;male;25-34 years;115,748,110,113;2769;Boomers
South Africa;2002;male;15-24 years;115,748,110,113;2769;Generation X
South Africa;2002;male;75+ years;115,748,110,113;2769;Millenials
South Africa;2002;male;55-74 years;115,748,110,113;2769;Silent
South Africa;2002;female;15-24 years;115,748,110,113;2769;Silent
South Africa;2002;female;75+ years;115,748,110,113;2769;Millenials
South Africa;2002;female;55-74 years;115,748,110,113;2769;Silent
South Africa;2002;female;35-54 years;115,748,110,113;2769;Silent
South Africa;2002;female;25-34 years;115,748,110,113;2769;Boomers
South Africa;2002;male;5-14 years;115,748,110,113;2769;Generation X
South Africa;2002;female;5-14 years;115,748,110,113;2769;Millenials
South Africa;2003;male;75+ years;115,748,110,113;2769;Millenials
South Africa;2003;male;25-34 years;175,256,916,996;4132;Silent
South Africa;2003;male;35-54 years;175,256,916,996;4132;Generation X
South Africa;2003;female;75+ years;175,256,916,996;4132;Boomers
South Africa;2003;male;15-24 years;175,256,916,996;4132;Silent
South Africa;2003;male;55-74 years;175,256,916,996;4132;Millenials
South Africa;2003;female;15-24 years;175,256,916,996;4132;Silent
South Africa;2003;female;35-54 years;175,256,916,996;4132;Millenials
South Africa;2003;female;25-34 years;175,256,916,996;4132;Boomers
South Africa;2003;female;55-74 years;175,256,916,996;4132;Generation X
South Africa;2003;male;5-14 years;175,256,916,996;4132;Silent
South Africa;2003;female;5-14 years;175,256,916,996;4132;Millenials
South Africa;2004;male;75+ years;175,256,916,996;4132;Millenials
South Africa;2004;male;25-34 years;228,937,347,866;5323;Silent
South Africa;2004;male;35-54 years;228,937,347,866;5323;Generation X
South Africa;2004;male;55-74 years;228,937,347,866;5323;Boomers
South Africa;2004;male;15-24 years;228,937,347,866;5323;Silent
South Africa;2004;female;15-24 years;228,937,347,866;5323;Millenials
South Africa;2004;female;35-54 years;228,937,347,866;5323;Millenials
South Africa;2004;female;25-34 years;228,937,347,866;5323;Boomers
South Africa;2004;female;75+ years;228,937,347,866;5323;Generation X
South Africa;2004;female;55-74 years;228,937,347,866;5323;Silent
South Africa;2004;male;5-14 years;228,937,347,866;5323;Silent
South Africa;2004;female;5-14 years;228,937,347,866;5323;Millenials
South Africa;2005;male;75+ years;228,937,347,866;5323;Millenials
South Africa;2005;male;25-34 years;257,671,413,751;5914;Silent
South Africa;2005;male;35-54 years;257,671,413,751;5914;Generation X
South Africa;2005;male;15-24 years;257,671,413,751;5914;Boomers
South Africa;2005;male;55-74 years;257,671,413,751;5914;Millenials
South Africa;2005;female;75+ years;257,671,413,751;5914;Silent
South Africa;2005;female;15-24 years;257,671,413,751;5914;Silent
South Africa;2005;female;55-74 years;257,671,413,751;5914;Millenials
South Africa;2005;female;35-54 years;257,671,413,751;5914;Silent
South Africa;2005;female;25-34 years;257,671,413,751;5914;Boomers
South Africa;2005;female;5-14 years;257,671,413,751;5914;Generation X
South Africa;2005;male;5-14 years;257,671,413,751;5914;Millenials
South Africa;2006;male;75+ years;257,671,413,751;5914;Millenials
South Africa;2006;male;25-34 years;271,811,088,781;6166;Silent
South Africa;2006;male;35-54 years;271,811,088,781;6166;Generation X
South Africa;2006;male;55-74 years;271,811,088,781;6166;Boomers
South Africa;2006;male;15-24 years;271,811,088,781;6166;Silent
South Africa;2006;female;75+ years;271,811,088,781;6166;Millenials
South Africa;2006;female;25-34 years;271,811,088,781;6166;Silent
South Africa;2006;female;15-24 years;271,811,088,781;6166;Generation X
South Africa;2006;female;35-54 years;271,811,088,781;6166;Millenials
South Africa;2006;female;55-74 years;271,811,088,781;6166;Boomers
South Africa;2006;male;5-14 years;271,811,088,781;6166;Silent
South Africa;2006;female;5-14 years;271,811,088,781;6166;Millenials
South Africa;2007;male;25-34 years;271,811,088,781;6166;Millenials
South Africa;2007;male;35-54 years;299,033,511,000;6708;Generation X
South Africa;2007;male;15-24 years;299,033,511,000;6708;Boomers
South Africa;2007;female;75+ years;299,033,511,000;6708;Millenials
South Africa;2007;male;55-74 years;299,033,511,000;6708;Silent
South Africa;2007;male;75+ years;299,033,511,000;6708;Silent
South Africa;2007;female;15-24 years;299,033,511,000;6708;Silent
South Africa;2007;female;35-54 years;299,033,511,000;6708;Millenials
South Africa;2007;female;55-74 years;299,033,511,000;6708;Boomers
South Africa;2007;female;25-34 years;299,033,511,000;6708;Silent
South Africa;2007;male;5-14 years;299,033,511,000;6708;Generation X
